,,1,1,1,136088194,136088194,136088194,136088202,136088202,136088202,136088394,136088394,136088394,136088802,136088802,136088802,136089546,136089546,136089546,136110468,136110468,136110468,136216674,136216674,136216674,136222202,136222202,136222202,136222210,136222210,136222210,136222234,136222234,136222234,136222250,136222250,136222250,136222882,136222882,136222882,136223186,136223186,136223186,136224578,136224578,136224578,136224586,136224586,136224586,136224978,136224978,136224978,136225010,136225010,136225010,136675426,136675426,136675426,136675626,136675626,136675626,136676578,136676578,136676578,136676650,136676650,136676650,136676666,136676666,136676666,136676682,136676682,136676682,136676698,136676698,136676698,136676714,136676714,136676714,136676754,136676754,136676754,Label
,,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,
Machine,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M040_A1,2015-06-06,6.0,8193.566607,16356.358308633837,,,,,,,,,,,,,1.0,,,1846.0,42.85305187804878,295.6964715681115,,,,21.0,3707.75856995,8456.671565394694,27.0,2999.7672297692307,6683.949762855454,,,,,,,,,,,,,108.0,738.2812262242992,3527.0544928461036,150.0,540.6416512818793,2422.894745073915,,,,298.0,288.34149050505056,1027.4210728274782,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-07,,,,,,,,,,,,,,,,,,,1669.0,46.36048180995204,532.8662624866014,,,,2.0,24453.013847,0.0,,,,,,,,,,,,,,,,8.0,3493.344322285714,8556.437625222885,5.0,5028.829605499999,7522.3187894166285,,,,384.0,219.0432900287206,677.6124363250893,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-08,,,,,,,,,,,,,,,,,,,2154.0,39.998044800278684,224.20941491006147,,,,2.0,38161.827093,0.0,,,,,,,,,,,,,,,,8.0,5451.746188,9801.564697279366,31.0,2570.9517391333334,2984.0095764863954,,,,507.0,166.32894877667985,442.5342436733156,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-09,1.0,,,,,,,,,,,,,,,,,,2941.0,29.31729827482993,308.4910361575246,,,,3.0,26723.162325999998,797.2230580000014,2.0,18750.865441,0.0,,,,,,,,,,,,,11.0,5344.672096799999,10691.305084683348,14.0,6237.291315076925,10203.481055326518,,,,445.0,190.01482771621622,485.1645276630923,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-10,,,,,,,,,,,,,,,,9.0,2187.94265075,3451.578380672602,2467.0,34.79555949229521,219.1662455057113,,,,2.0,44813.704487,0.0,,,,,,,,,,,,,1.0,,,9.0,5884.808071625,9037.184752769748,10.0,5271.839866777778,7154.3511278007645,,,,529.0,161.04469111931817,302.36840031985645,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-11,3.0,21233.054203,19248.462467,,,,,,,,,,,,,12.0,5783.818418999999,5713.554053306874,1539.0,55.121618284135245,504.62951496953264,,,,,,,2.0,48.507894,0.0,,,,,,,1.0,,,,,,1.0,,,13.0,3944.8030335000003,6711.869010874421,,,,367.0,229.15929080874318,700.4580043455607,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-12,1.0,,,,,,,,,,,,,,,33.0,2464.61238903125,5357.39818779411,2188.0,37.34760467215363,181.5756965785239,,,,5.0,12536.850613499999,21649.511378835137,4.0,7965.719988666667,8670.433420904972,,,,,,,,,,,,,16.0,3343.1866338666664,7259.3911066027285,20.0,2711.673233157894,6276.241132243926,,,,618.0,136.49437273743922,446.8671432773284,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-13,1.0,,,1.0,,,,,,,,,,,,11.0,3341.0814694,3172.542058426053,2281.0,36.987504720175444,182.4636664798925,,,,,,,13.0,6636.735002666667,10579.158123904552,,,,,,,,,,,,,5.0,19625.518402499998,14830.599975473802,58.0,1398.6689681228067,3725.7643573549026,,,,1389.0,62.06576359365994,215.6045553383059,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-14,,,,,,,,,,,,,,,,,,,1576.0,54.1333225631746,525.4582380701994,,,,2.0,41467.293224,0.0,2.0,13.099073,0.0,,,,1.0,,,,,,,,,10.0,8316.564258666667,14723.307172449177,15.0,5323.2153835,7727.712243572304,,,,322.0,200.66558019937696,1657.5432431376553,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-15,,,,,,,,,,,,,,,,,,,1174.0,73.10479195737426,389.2730855493119,,,,2.0,45661.202724,0.0,,,,,,,,,,,,,,,,14.0,5491.998027692307,7610.360090066363,7.0,8936.785761666668,12672.94785989735,,,,28.0,1786.3030922592593,3891.558718174129,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-16,,,,,,,,,,,,,,,,,,,2285.0,36.78097628940455,635.4900809135631,,,,1.0,,,2.0,38167.816052,0.0,,,,,,,2.0,796.076608,0.0,,,,12.0,3865.780660727273,3974.1760835776113,12.0,3614.677799090909,8506.58382597507,,,,4.0,5208.099431333333,3744.6640888499337,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-17,1.0,,,,,,,,,,,,,,,,,,3883.0,21.74032621277692,196.12466755869315,,,,4.0,14369.286108999999,4243.6525293384675,3.0,13441.2792715,11884.0642115,1.0,,,,,,,,,,,,39.0,1965.1739803947366,3299.965566224255,28.0,2675.6852254814817,4346.431947292515,,,,2.0,14365.800297,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-18,1.0,,,,,,,,,,,,,,,,,,2413.0,35.09077976451078,255.794333392185,,,,2.0,51689.931903,0.0,1.0,,,,,,,,,,,,,,,12.0,6126.626599636363,6518.212600987487,20.0,3801.762348947368,4388.740004256183,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-19,,,,,,,,,,,,,,,,,,,2647.0,32.33405149659864,262.3667368510227,,,,2.0,34341.355735,0.0,3.0,42.595682000000004,35.054926,,,,,,,,,,1.0,,,14.0,5991.804327461539,7497.580132429545,17.0,3568.7555476875,7398.538054681,,,,2.0,38069.292245,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-20,,,,,,,,,,,,,,,,,,,1921.0,43.61811061510416,470.0172383898163,,,,2.0,43795.151054,0.0,1.0,,,,,,,,,,,,,,,18.0,3387.084439470588,6938.634958695962,15.0,5072.271989,5932.653664669861,,,,4.0,15079.821274,2790.1431288881913,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-21,,,,1.0,,,,,,,,,,,,,,,2164.0,36.885399975497,532.8993802440317,,,,,,,5.0,18684.82426725,23454.296951302123,,,,,,,,,,,,,14.0,3965.7904537692307,12575.222929078756,28.0,2768.137392296296,9016.030610300159,,,,3.0,21207.172822,16670.281463,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-22,,,,,,,,,,,,,,,,,,,2211.0,37.80244640180995,293.57013428374256,,,,1.0,,,,,,,,,,,,,,,,,,4.0,8437.293551333334,11931.854793805855,4.0,6716.706606333333,2725.4880167754586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-23,1.0,,,,,,,,,,,,,,,,,,1956.0,42.554538251150895,477.9513516684138,,,,1.0,,,,,,,,,,,,,,,,,,7.0,12721.827183833333,17024.963153672463,7.0,10195.7392325,12304.656712630289,,,,2.0,3781.869523,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-24,,,,,,,,,,,,,,,,,,,2031.0,39.5945437773399,339.4572669215791,,,,3.0,32960.472198,13295.867857000001,3.0,34463.845206,34414.738734,,,,,,,1.0,,,,,,31.0,2562.501918366667,6489.5502581071705,11.0,6892.810300799999,20642.156839081334,,,,15.0,5688.778913857143,13106.943874935054,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-25,1.0,,,,,,,,,,,,,,,,,,1688.0,27.488298004149375,186.68291115683473,,,,1.0,,,4.0,1071.986987,808.2953369561898,,,,,,,,,,,,,4.0,4868.370605333333,6884.635436057322,52.0,841.3916058039215,1159.6569074652882,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-26,,,,,,,,,,,,,,,,,,,1968.0,43.66186352008134,214.30813793373383,,,,2.0,46628.318339,0.0,1.0,,,,,,,,,2.0,173.050929,0.0,,,,10.0,8622.985738333333,11562.9129974536,14.0,6319.894288076922,11827.201326845574,,,,265.0,278.8130745416667,1414.7810965477504,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-27,2.0,13205.263733,0.0,1.0,,,,,,,,,,,,,,,2294.0,37.54036533667685,232.18865634718344,,,,4.0,12.978461333333334,14.86256202929426,6.0,6489.347052,8070.217094921539,,,,,,,7.0,7069.892861333334,11061.054686040636,,,,17.0,1868.6435316874995,3906.539490992598,38.0,2012.4345631351352,3386.175089080854,,,,625.0,136.05427733333335,354.6297922534091,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-06-28,1.0,,,,,,,,,,,,,,,,,,1107.0,68.36740122784809,303.1371402662455,,,,3.0,34267.5000455,9876.690049499999,,,,,,,,,,,,,,,,22.0,3547.9170973333335,4950.622011801031,3.0,15560.6364405,15560.551574500001,,,,340.0,219.5731266224189,625.9637275403256,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-29,3.0,29832.401501,23935.026059999997,,,,,,,,,,,,,,,,3079.0,26.759700309941522,407.65362872619636,,,,1.0,,,1.0,,,,,,,,,,,,,,,22.0,1870.2579881904762,5045.109249866331,11.0,7793.841271100001,10783.573783128033,,,,297.0,271.40856230405404,749.1664527942642,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-30,16.0,3437.721824933333,8722.959154974695,,,,,,,,,,,,,,,,2026.0,41.85986718123457,342.00923794644353,,,,3.0,34138.955069999996,14129.027869000001,22.0,2839.048057047619,9172.252279445926,,,,,,,,,,,,,29.0,2651.7149555,7160.99930788471,83.0,841.5448871219513,4669.811717878909,,,,409.0,209.84609317156864,609.2283674316776,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-01,,,,,,,,,,,,,,,,,,,3500.0,24.022299099456987,212.70479667004457,,,,1.0,,,2.0,2112.086585,0.0,,,,,,,,,,,,,16.0,5601.325381666666,10327.400689237182,16.0,4737.5971248000005,7281.137207685375,,,,507.0,166.19697974901186,486.2527946121857,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-02,1.0,,,,,,,,,,,,,,,,,,2633.0,32.80310907370821,218.92482170434536,,,,4.0,26646.14967766667,16600.211859831277,4.0,286.92263399999996,400.81647515032734,,,,,,,22.0,187.2388510952381,145.1632699591572,,,,41.0,2090.70319605,6847.038588101217,15.0,5657.493408357143,7658.231805772398,,,,451.0,190.24898524444444,525.9874855315044,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-03,,,,,,,,,,,,,,,,,,,2520.0,34.02999509368797,353.3789753312503,,,,2.0,43635.965068,0.0,1.0,,,,,,,,,1.0,,,,,,24.0,2301.0000160869567,4691.4288959826545,5.0,1.57972275,2.4978777270818693,,,,443.0,188.33992862669686,474.3390639030364,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-04,,,,,,,,,,,,,,,,,,,1562.0,52.330214562459965,422.0161555024705,,,,1.0,,,2.0,7047.613712,0.0,,,,,,,,,,,,,9.0,8263.12522725,16240.818735827557,30.0,2769.8263513793104,3923.051635635799,,,,366.0,236.0473006849315,761.7281238163329,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-05,2.0,6382.635256,0.0,,,,,,,,,,,,,1.0,,,2471.0,31.16083191255061,312.0585782118956,,,,2.0,50103.726204,0.0,3.0,9906.812533,9899.565868,,,,,,,1.0,,,,,,19.0,3490.4982216666667,5379.1674518347445,14.0,5325.106557153846,10748.191088182495,,,,528.0,162.48814808728653,489.39024948936884,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-07-06,,,,,,,,,,,,,,,,,,,1829.0,42.909483054704594,431.10789464783716,,,,2.0,47417.88368,0.0,5.0,14318.748272249999,22850.536307142997,,,,,,,,,,,,,14.0,4906.404676230769,12683.410523614211,35.0,1733.3732667941174,4965.212351309982,,,,2013.0,36.794827417495036,829.7931487504436,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-07-07,4.0,78.03235733333334,75.27410606689918,,,,,,,,,,,,,,,,1407.0,58.20527593812234,684.9037095723309,1.0,,,5.0,10181.64347575,8591.192455437877,12.0,5242.012191636364,7232.295322645591,,,,,,,,,,,,,80.0,727.1934651392405,1810.0966877702322,80.0,733.611851379747,3029.4360095441702,,,,2.0,17.15882,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-08,,,,,,,,,,,,,,,,,,,3638.0,23.623060949408853,153.5394978802059,,,,4.0,17900.849149666665,7285.429361923897,4.0,18659.625290333333,25694.9636442185,,,,,,,,,,,,,230.0,373.00497725327506,730.0457712488543,27.0,2211.6722580769233,5948.510417092262,,,,4.0,18062.692909666668,15705.618928433238,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-09,3.0,383.692859,112.25015100000002,,,,,,,,,,,,,,,,2354.0,36.42758806247344,139.3453002967642,,,,5.0,8596.51400975,5396.118262608826,7.0,14.162492333333335,6.976258420907005,,,,,,,,,,,,,222.0,378.52195897285077,730.2955109052933,20.0,1855.731573631579,5472.550187915378,,,,243.0,274.84138661570245,848.0602590778507,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-10,,,,,,,,,,,,,,,,,,,2236.0,38.444353204921704,156.86340402154832,,,,8.0,5143.921796428572,3626.5582286733897,3.0,26678.060149999998,6575.239046000001,,,,,,,,,,1.0,,,238.0,359.86622778481006,673.7166136342116,22.0,2944.39873752381,3682.8435778253256,,,,327.0,264.25873264110425,775.1080804696737,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-07-11,,,,,,,,,,,,,,,,,,,1808.0,46.57556507415607,210.88636767337454,,,,2.0,36016.540329,0.0,1.0,,,,,,1.0,,,,,,,,,234.0,361.07554195708144,698.3878018031966,4.0,11249.146130333334,12857.180441194045,,,,320.0,269.2665735109718,789.4849742000778,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-07-12,2.0,22.455864,0.0,,,,,,,,,,,,,1.0,,,2984.0,28.821675604089844,187.2309922272363,,,,9.0,5077.740501,5255.078805532494,4.0,8219.399992333332,7118.869616007237,,,,,,,1.0,,,,,,217.0,397.94867187499995,741.7892739660333,22.0,2766.668386904762,4464.350161052724,,,,593.0,145.16692439189188,580.8218761569861,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-07-13,1.0,,,,,,,,,,,,,,,,,,2310.0,36.527723480294505,188.12459375026188,,,,23.0,2942.6568855,3277.514640851116,13.0,3921.770856666666,4565.782412030505,,,,1.0,,,,,,,,,226.0,374.8556187688888,776.5727464833116,115.0,605.1976021228071,1363.3662660002765,,,,421.0,203.57116813333332,578.1829821670052,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-07-14,,,,,,,,,,,,,,,,,,,1852.0,46.07751860669909,279.4077359825212,,,,3.0,28806.272523,18947.941357000003,4.0,10.598206666666666,0.669311936835301,,,,1.0,,,,,,,,,199.0,427.1090028484848,948.9434709914347,18.0,4577.241914235296,9798.82949701152,,,,316.0,273.10494188888885,823.1173067729325,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-07-15,,,,,,,,,,,,,,,,,,,2190.0,38.52482944677936,229.1363253066533,,,,6.0,5948.194887,6123.984430559738,,,,,,,,,,,,,,,,224.0,378.16525758744393,772.7222969030181,7.0,4633.015212666666,5730.929278719223,,,,352.0,238.3390776011396,661.8623125737595,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-16,1.0,,,,,,,,,,,,,,,,,,2914.0,28.88799108479231,175.7242512451281,,,,4.0,17130.613145,21975.3303258327,,,,,,,,,,,,,,,,226.0,362.4067287022222,713.3883946910025,1.0,,,,,,356.0,238.34254497183096,709.9291948685869,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-07-17,,,,,,,,,,,,,,,,,,,2168.0,38.18052674434703,162.01401481040443,,,,12.0,5219.697616272728,4147.77761441204,1.0,,,,,,,,,,,,,,,215.0,386.41837395794397,742.5613699893778,32.0,2074.640993580645,2265.8230445488853,,,,435.0,190.5669998778802,435.96185994247065,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-07-18,2.0,16403.001357,0.0,,,,,,,,,,,,,,,,54858.0,1.4873027050513157,32.027148945730396,,,,9.0,8230.580577125,10938.601710889958,,,,,,,1.0,,,,,,,,,213.0,345.61665990566036,669.7712880629977,4.0,16952.715665333333,11024.10790572973,,,,405.0,183.3643493490099,382.5053104713991,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-07-19,1.0,,,,,,,,,,,,,,,,,,24664.0,3.4594876982118956,76.50444959117651,,,,9.0,9542.969889375001,9516.86459884068,,,,,,,,,,,,,,,,204.0,399.3034027290641,973.7620139415529,6.0,7693.5965586,8803.73538232873,,,,369.0,219.51043747554348,637.0648710259827,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-07-20,,,,,,,,,,,,,,,,,,,2059.0,40.69420609912537,228.09983123639617,,,,4.0,21988.814541999996,13859.590333840511,4.0,950.7313849999999,659.9943803146268,,,,,,,,,,,,,228.0,368.9368999162995,732.1938639066177,22.0,3518.542393714286,14891.84182559509,,,,365.0,235.18617451373626,637.7257805758887,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-07-21,,,,,,,,,,,,,,,,,,,2168.0,39.636499266728194,226.1217008440643,4.0,14448.385482666665,16874.785807320244,1.0,,,5.0,295.2751075,406.1037903862374,,,,,,,,,,,,,227.0,376.4883669557522,792.738718747504,18.0,69.87925576470587,217.32113055240578,,,,356.0,233.53245709577467,612.8874685472334,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-22,2.0,317.665579,0.0,,,,,,,,,,,,,1.0,,,2585.0,32.60772222097523,202.13129391419523,13.0,4894.473178166666,14134.97634901059,8.0,9565.697872428573,15005.7988463798,3.0,31713.9046375,19959.8264085,,,,,,,,,,,,,211.0,397.9326420285715,880.9062587919002,25.0,2655.1585753333334,6671.565300969809,,,,340.0,249.2661983362832,779.4489124230885,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-23,,,,,,,,,,,,,,,,1.0,,,1464.0,56.585315623376616,202.12196784582122,,,,5.0,8377.480865500002,7315.538923288254,4.0,12318.564384666666,5462.399960642625,,,,,,,,,,,,,215.0,386.8426058504673,819.7642492060794,19.0,2172.085064,3826.9714587893873,,,,340.0,241.00631383480825,681.863607691105,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-24,1.0,,,,,,,,,,,,,,,,,,1731.0,48.240359855491334,215.69895189762383,,,,6.0,14479.453169800001,14837.548217279129,2.0,25706.853521,0.0,,,,1.0,,,,,,,,,247.0,335.73229851626013,610.2523118626434,11.0,7340.9130796,13218.564159805015,,,,3402.0,23.798381014995588,155.49522760976274,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-25,1.0,,,,,,,,,,,,,,,,,,3629.0,23.312068761852256,179.1778496919198,1.0,,,4.0,13117.359476333333,10935.79245703503,,,,,,,,,,,,,,,,226.0,368.3068461155555,744.3699156950606,6.0,6265.2329904,6675.256572662687,,,,1528.0,55.44842491355599,333.0051064028506,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-26,4.0,17224.140259333333,18471.037820278958,1.0,,,,,,,,,,,,,,,2439.0,34.82514964315012,176.49902686230544,,,,7.0,11978.640910000002,12010.293502981525,1.0,,,,,,,,,,,,,,,250.0,327.62831248995985,620.5105647160887,15.0,5198.158575571428,7575.443688603697,,,,5251.0,15.996644300761904,128.4358083567542,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-27,2.0,36603.168392,0.0,,,,,,,,,,,,,,,,3466.0,24.78800423578644,160.20579971917743,1.0,,,5.0,3784.23211425,2332.183668771939,,,,,,,,,,,,,,,,246.0,347.87768302448984,683.1030112126749,3.0,142.5191935,142.3211305,,,,5058.0,17.048626820842397,154.97478032198515,,,,,,,2.0,9182.769643,0.0,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-28,1.0,,,,,,,,,,,,,,,,,,2772.0,30.728241048357997,143.50859731017903,2.0,49119.115463,0.0,3.0,20885.122566000002,19754.691922,,,,,,,,,,,,,,,,254.0,336.5163475731226,642.613844998938,1.0,,,,,,388.0,218.22434114728682,611.881680337418,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-29,3.0,24263.943542499997,17672.2273775,2.0,14.920761,0.0,,,,,,,,,,,,,2405.0,35.46421343635607,279.6122624099661,,,,1.0,,,4.0,3098.018590333333,2190.622436839503,,,,,,,,,,,,,55.0,1496.9297550000001,6210.202191204531,19.0,4003.041492722222,6327.142478645694,,,,413.0,204.8171075898058,575.7885588544272,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-30,2.0,41624.95326,0.0,,,,,,,,,,,,,,,,1878.0,44.952562723494935,318.2922357234027,,,,2.0,41972.187912,0.0,,,,,,,,,,,,,,,,54.0,1527.4114248867922,2176.7662010444087,7.0,12258.052827833335,13878.405702809729,,,,270.0,319.4778222973977,766.8590221664542,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-31,2.0,58993.474908,0.0,4.0,45.80470666666667,19.525780650548228,,,,,,,,,,,,,3468.0,24.299263883184306,225.57278949176097,,,,3.0,24598.0879225,24595.2974785,3.0,29542.3014695,27456.2083445,,,,,,,1.0,,,,,,45.0,1914.6715826363636,3456.1917067731347,27.0,2433.267703423077,5384.2400201603,,,,88.0,971.858933137931,1509.5003729455964,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-08-01,2.0,20769.49866,0.0,,,,,,,,,,,,,,,,2780.0,29.956665129542998,244.53206885960768,9.0,4796.767859,8495.816403012715,18.0,16.320931294117646,30.3621371326946,5.0,90.298406,131.56058937237603,,,,,,,,,,,,,74.0,1036.9726419178082,3357.2817074764375,16.0,3337.488666066667,12271.615471067435,,,,231.0,366.3019315086957,798.489011281255,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-08-02,3.0,23225.886195,20697.394725,3.0,23346.060802,23314.250702,,,,,,,,,,,,,1788.0,48.04663970509233,279.8642902357937,38.0,1918.0014017027027,3898.4751376259287,7.0,4606.481726666667,10223.052613552256,8.0,10091.069445857142,11005.84785230107,,,,,,,,,,,,,60.0,1348.0210127118644,2622.4359312960332,41.0,1940.1448075250003,4237.0671442278435,,,,373.0,230.9326346747312,563.5840570985929,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-08-03,6.0,10700.0387224,17511.502813384624,,,,,,,,,,,,,,,,1208.0,69.20060553438276,354.90357077587856,,,,,,,1.0,,,,,,,,,,,,,,,47.0,1664.1759609130434,2942.7228269874963,10.0,5254.464301222222,8461.147805128872,,,,354.0,234.9526222889518,695.95118732664,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
