,,1,1,1,136088194,136088194,136088194,136088202,136088202,136088202,136088394,136088394,136088394,136088802,136088802,136088802,136089546,136089546,136089546,136110468,136110468,136110468,136216674,136216674,136216674,136222202,136222202,136222202,136222210,136222210,136222210,136222234,136222234,136222234,136222250,136222250,136222250,136222882,136222882,136222882,136223186,136223186,136223186,136224578,136224578,136224578,136224586,136224586,136224586,136224978,136224978,136224978,136225010,136225010,136225010,136675426,136675426,136675426,136675626,136675626,136675626,136676578,136676578,136676578,136676650,136676650,136676650,136676666,136676666,136676666,136676682,136676682,136676682,136676698,136676698,136676698,136676714,136676714,136676714,136676754,136676754,136676754,Label
,,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,
Machine,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M040_A1,2015-06-07,6.0,8193.566607,16356.358308633837,,,,,,,,,,,,,1.0,,,3515.0,48.006584564598754,472.69076875032925,,,,23.0,6649.631309227273,12799.420616508853,27.0,2999.7672297692307,6683.949762855454,,,,,,,,,,,,,116.0,1292.3302258521735,5775.099176499222,155.0,1105.7972440454546,6192.074238056206,,,,682.0,251.68895826872244,850.6649605176056,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-08,,,,,,,,,,,,,,,,,,,3823.0,43.33668935661957,391.7288046336629,,,,4.0,35076.948057333335,7729.204566595775,,,,,,,,,,,,,,,,16.0,7015.416054800001,13054.519140305343,36.0,2998.1460836571428,3918.692272228644,,,,891.0,191.56397904269664,561.4983791800397,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-09,1.0,,,,,,,,,,,,,,,,,,5095.0,33.87014977385159,276.05664162730045,,,,5.0,29877.88444875,4839.886935968656,2.0,18750.865441,0.0,,,,,,,,,,,,,19.0,6639.551880833333,11289.896745036407,45.0,3681.357866454545,6293.027092919179,,,,952.0,179.55578621766563,467.6039351332019,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-10,1.0,,,,,,,,,,,,,,,9.0,2187.94265075,3451.578380672602,5408.0,31.88938671740337,271.4577726905794,,,,5.0,35672.87521175,8968.467303649537,2.0,18750.865441,0.0,,,,,,,,,,1.0,,,20.0,7629.276877473684,13032.98977338897,24.0,7275.2499240869565,11147.249031345938,,,,974.0,174.76263167112026,396.81235282441025,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-06-11,3.0,21233.054203,19248.462467,,,,,,,,,,,,,21.0,5133.718773099999,6316.345767437825,4006.0,42.9272471815231,357.6105554961168,,,,2.0,44813.704487,0.0,2.0,48.507894,0.0,,,,,,,1.0,,,1.0,,,10.0,16302.424269000001,30672.626281468827,23.0,4737.815238090909,6854.160450468657,,,,896.0,190.17659012625697,507.0379052413124,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-12,4.0,29683.83389733333,19744.20319435517,,,,,,,,,,,,,45.0,3444.393232590909,5640.849997601027,3727.0,44.87892399114332,353.1008666051991,,,,5.0,12536.850613499999,21649.511378835137,6.0,30139.667183999998,48867.43466863278,,,,,,,1.0,,,,,,17.0,6018.11754075,12519.341721320825,33.0,5130.14031671875,12547.454033447071,,,,985.0,173.94171111382113,564.1274785483139,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-13,2.0,72404.661175,0.0,1.0,,,,,,,,,,,,44.0,2720.631305302326,4891.864923132579,4469.0,38.19338166696508,194.58283003510343,,,,5.0,12536.850613499999,21649.511378835137,17.0,7054.115951000001,9931.97429922377,,,,,,,,,,,,,21.0,6831.18009045,11200.1014171398,78.0,1825.6283669220786,4588.597964667984,,,,2007.0,85.72668308624127,309.6980047990173,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-14,1.0,,,1.0,,,,,,,,,,,,11.0,3341.0814694,3172.542058426053,3857.0,44.72495824688797,366.88028872820706,,,,2.0,41467.293224,0.0,15.0,6539.128383285715,10051.296180679034,,,,1.0,,,,,,,,,15.0,11982.93787857143,15097.956538250151,73.0,2306.38493975,5126.176078999248,,,,1711.0,88.06739358128655,745.9300873439922,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-15,,,,,,,,,,,,,,,,,,,2750.0,62.43839065805747,472.28844232675345,,,,4.0,40021.66152166667,5294.460976046229,2.0,13.099073,0.0,,,,1.0,,,,,,,,,24.0,6525.939227043479,10942.17482052666,22.0,6422.551343761906,9397.58875925134,,,,350.0,441.1377533610315,2945.9177037573854,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-16,,,,,,,,,,,,,,,,,,,3459.0,49.18251763880856,564.3212134726825,,,,3.0,69093.2000525,23431.9973285,2.0,38167.816052,0.0,,,,,,,2.0,796.076608,0.0,,,,26.0,6566.055463600001,10823.245210146817,19.0,8442.021121888889,15865.133107798512,,,,32.0,4270.340870483871,12377.141456301015,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-17,1.0,,,,,,,,,,,,,,,,,,6168.0,27.978882366466674,420.2130041077952,,,,5.0,23546.308921,16314.401097442274,5.0,29408.91946575,18750.040444422946,1.0,,,,,,2.0,796.076608,0.0,,,,51.0,2692.3416539199998,4097.80005593735,40.0,3639.1333078974358,7200.194892231277,,,,6.0,18520.132971,22516.31864328334,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-18,2.0,43342.620093,0.0,,,,,,,,,,,,,,,,6296.0,26.99036553534551,221.23726976405902,,,,6.0,27806.477385999995,16946.991429005706,4.0,20437.599379333333,13858.24585669423,1.0,,,,,,,,,,,,51.0,2934.5657893400003,4542.980302153145,48.0,3256.064457382979,4421.641770692388,,,,3.0,28974.305702,14608.505405000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-19,1.0,,,,,,,,,,,,,,,,,,5060.0,34.009950344732154,260.5017802843537,,,,4.0,39330.988968666665,8792.925863536711,4.0,28470.718373333333,40203.44685146901,,,,,,,,,,1.0,,,26.0,6512.927516559999,7279.656015543716,37.0,4000.2428558611114,6145.131399013248,,,,3.0,79295.856937,41226.564692,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-20,,,,,,,,,,,,,,,,,,,4568.0,37.19103734814978,364.4791788166333,,,,4.0,42680.820029,6402.8886475556,4.0,45771.758121666666,64670.8080520008,,,,,,,,,,1.0,,,32.0,4595.719367548387,7195.781732217814,32.0,4880.5951694516125,7474.085132107281,,,,6.0,21904.1634922,9412.109307687631,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-21,,,,1.0,,,,,,,,,,,,,,,4085.0,40.827146822233104,506.6869914551557,,,,2.0,43795.151054,0.0,6.0,21066.251639399998,21512.04364301981,,,,,,,,,,,,,32.0,5102.4324984838695,12535.793680634299,43.0,3865.721107166667,8313.557115137422,,,,7.0,23127.709334833333,16145.067401912778,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-22,,,,1.0,,,,,,,,,,,,,,,4375.0,39.003775696616366,442.6674171220743,,,,1.0,,,5.0,18684.82426725,23454.296951302123,,,,,,,,,,,,,18.0,8118.055927882351,18017.354329763097,32.0,4740.739425193548,12147.227174628215,,,,3.0,21207.172822,16670.281463,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-23,1.0,,,,,,,,,,,,,,,,,,4167.0,40.329369436629854,391.52322148519977,,,,2.0,65323.425838,0.0,,,,,,,,,,,,,,,,11.0,12223.985336599999,15102.36874563057,11.0,10339.5866614,10525.424519714687,,,,2.0,3781.869523,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-24,1.0,,,,,,,,,,,,,,,,,,3987.0,42.35628742122428,421.3821305049295,,,,4.0,36481.720086333335,11943.691839742061,3.0,34463.845206,34414.738734,,,,,,,1.0,,,,,,38.0,4282.895553459461,9753.124297736229,18.0,9895.36886052941,18875.23588236553,,,,17.0,8517.095241750001,16779.445853262103,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-25,1.0,,,,,,,,,,,,,,,,,,3719.0,45.584529749327594,754.3319546911512,,,,4.0,48805.287208666676,24899.19128857467,7.0,19250.53764216667,27099.27038191606,,,,,,,1.0,,,,,,35.0,4931.739160264706,13988.493333058432,63.0,2502.9607256129034,10105.181618119914,,,,16.0,8234.2300512,15844.547330897518,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-26,1.0,,,,,,,,,,,,,,,,,,3656.0,36.5605148878249,203.36253765676446,,,,3.0,48481.2922145,1852.9738754999998,5.0,32900.34162525,55132.77140638261,,,,,,,2.0,173.050929,0.0,,,,14.0,7458.69080353846,10322.359429159007,66.0,2024.8975381692308,5842.511488381765,,,,266.0,499.2304121169811,3849.6982006976273,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-27,2.0,13205.263733,0.0,1.0,,,,,,,,,,,,,,,4262.0,40.44846493194086,224.16762459980993,,,,6.0,15184.680656400003,19376.53680597275,7.0,9491.469534333335,9966.813280112463,,,,,,,9.0,8953.645690875,12428.812063310665,,,,27.0,4766.150990384615,8438.421337781816,52.0,3278.8708076078433,6967.6303216527285,,,,890.0,180.35469573565805,830.6606008546759,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-28,3.0,77182.429871,63977.166138,1.0,,,,,,,,,,,,,,,3401.0,47.77292598852941,258.0648510191739,,,,7.0,22197.15368783333,25038.842041128988,6.0,6489.347052,8070.217094921539,,,,,,,7.0,7069.892861333334,11061.054686040636,,,,39.0,3999.8704347631574,8485.230200611739,41.0,3794.3452031,8804.095512815791,,,,965.0,166.79880412655604,471.72641913285133,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-29,4.0,31151.990153000002,19631.767030747906,,,,,,,,,,,,,,,,4186.0,40.46808368793309,421.3885454472184,,,,4.0,31543.423099333333,8937.217760944117,1.0,,,,,,,,,,,,,,,44.0,2979.734717395349,5306.949100541658,14.0,9555.441061461537,11706.986995715228,,,,637.0,267.12425327987415,904.483002613567,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-06-30,19.0,7362.377671222222,14379.785263788057,,,,,,,,,,,,,,,,5105.0,33.34303112382445,385.30853747775194,,,,4.0,52191.70828366667,28015.889828257998,23.0,6975.978597545454,20969.12472119137,,,,,,,,,,,,,51.0,3366.4485524200004,9671.580599477282,94.0,1751.1634339999998,6208.377698907922,,,,706.0,239.0506970184397,677.5897156958143,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-01,16.0,3437.721824933333,8722.959154974695,,,,,,,,,,,,,,,,5526.0,31.233200177375565,272.19916752103927,,,,4.0,40130.397377333335,14313.666459932387,24.0,6384.470190478262,18935.566121222804,,,,,,,,,,,,,45.0,3682.0700086363636,8421.628163585938,99.0,1597.3251499183673,5532.171496236561,,,,916.0,186.9227274885246,546.0151992055762,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-02,1.0,,,,,,,,,,,,,,,,,,6133.0,27.801202626223088,215.42454207332395,,,,5.0,31382.906709000003,16552.518746859023,6.0,4558.3401756,7669.213669785264,,,,,,,22.0,187.2388510952381,145.1632699591572,,,,57.0,2998.7859976964287,8036.810778088829,31.0,5346.422046566668,7407.297367937761,,,,958.0,178.49168823092998,506.1193344031658,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-03,1.0,,,,,,,,,,,,,,,,,,5153.0,33.46780092740683,292.5127263705995,,,,6.0,30257.752828800003,14500.1903007207,5.0,31197.948739500003,53540.592965242475,,,,,,,23.0,5682.0620267272725,25180.842537541146,,,,65.0,2501.540746796875,6652.189649757877,20.0,6568.320881736841,11533.998403905722,,,,894.0,190.12822699999998,501.38714124340936,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-04,,,,,,,,,,,,,,,,,,,4082.0,41.989185551335446,386.0355976229277,,,,3.0,40318.141327499994,3317.8237405,3.0,43430.6724875,36383.058775499994,,,,,,,1.0,,,,,,33.0,4540.81572778125,10178.212413424148,35.0,3768.4140672941176,8523.870048347879,,,,809.0,213.52137625371287,629.4702471441053,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-05,2.0,6382.635256,0.0,,,,,,,,,,,,,1.0,,,4033.0,39.81484151760913,359.9325640859425,,,,3.0,68745.506363,18641.780158999998,5.0,28554.1420045,34682.70095122177,,,,,,,1.0,,,,,,28.0,5299.743118111111,10253.478706780481,44.0,3553.7562788604655,6831.569222018367,,,,894.0,193.32554096752517,616.6792814872614,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-06,2.0,6382.635256,0.0,,,,,,,,,,,,,1.0,,,4300.0,39.00615237473831,412.1704977560013,,,,4.0,44480.855332666666,6151.278647090609,8.0,15769.67899528571,19526.684577914348,,,,,,,1.0,,,,,,33.0,4567.7440061875,9452.427174695895,49.0,3192.053975625,7839.01967585252,,,,2541.0,62.91956964055118,773.1212904742359,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-07-07,4.0,78.03235733333334,75.27410606689918,,,,,,,,,,,,,,,,3236.0,51.838916207727976,570.7539171461947,1.0,,,7.0,24555.207590500006,21770.316371653626,17.0,10039.902010062498,16321.270756787733,,,,,,,,,,,,,94.0,1796.521379301075,6961.074701396663,115.0,1423.6678120438596,5571.500334263156,,,,2015.0,60.072524598311816,1333.9917098314781,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-07-08,4.0,78.03235733333334,75.27410606689918,,,,,,,,,,,,,,,,5045.0,33.58501941177637,385.3760466712409,1.0,,,9.0,16531.019675124997,11589.510592424394,16.0,7810.772865600001,14142.472422337736,,,,,,,,,,,,,310.0,471.1650515889968,1128.259128884909,107.0,1108.064101226415,3991.2136576434996,,,,6.0,25033.7631876,26911.578470074608,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-09,3.0,383.692859,112.25015100000002,,,,,,,,,,,,,,,,5992.0,28.762341677349355,148.4871292196614,,,,9.0,16782.131093625,13280.776384330386,11.0,16251.549311399998,34228.73560218498,,,,,,,,,,,,,452.0,380.85709230376943,737.4771413929593,47.0,3566.0890517826083,11588.19943991992,,,,247.0,613.1975853414633,3329.7425251042528,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-10,3.0,383.692859,112.25015100000002,,,,,,,,,,,,,,,,4590.0,37.53907300370451,148.38301166329018,,,,13.0,7348.737146083332,5460.769172153741,10.0,8530.414316333334,12469.54910498547,,,,,,,,,,1.0,,,460.0,370.3013781132898,701.5556082812478,42.0,2862.8463285121948,5357.4990826625935,,,,570.0,273.1516840316345,813.0458769802949,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-11,,,,,,,,,,,,,,,,,,,4044.0,42.4594075352461,184.6058479436805,,,,10.0,17567.974189444445,26263.357840673554,4.0,50950.849123333326,34744.19493137389,,,,1.0,,,,,,1.0,,,472.0,363.76101377919315,689.0431455578565,26.0,6235.990178240001,12662.932524848206,,,,647.0,267.1719251083591,781.728438562946,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-07-12,2.0,22.455864,0.0,,,,,,,,,,,,,1.0,,,4792.0,35.72912576706324,197.1932928636831,,,,11.0,9299.5278098,10616.585014084836,5.0,10239.15642925,7088.510185552546,,,,1.0,,,1.0,,,,,,451.0,380.3557694755555,719.7710080078765,26.0,4325.8201868,7078.534636942777,,,,913.0,188.92868819188595,663.7649767853793,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-13,3.0,45697.7104465,45675.2545825,,,,,,,,,,,,,1.0,,,5294.0,32.410743139051576,188.3663741933911,,,,32.0,4750.307114903226,7849.458833282387,17.0,8991.1611113125,17139.188393518318,,,,1.0,,,1.0,,,,,,443.0,388.12231752941176,760.0731577066605,137.0,1123.8782412279413,3120.694502228967,,,,1014.0,169.6425249437315,580.2042321906644,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-07-14,1.0,,,,,,,,,,,,,,,,,,4162.0,41.02329670583995,233.7571418132314,,,,26.0,6252.71381268,10919.371779887491,17.0,9356.167482875,24446.408970834957,,,,2.0,96861.214163,0.0,,,,,,,425.0,400.8868708466981,861.5452513619734,133.0,1232.1324911742427,4167.416300927382,,,,737.0,234.0823924809783,694.4729209658385,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-07-15,,,,,,,,,,,,,,,,,,,4042.0,42.68394527517941,257.2687817656732,,,,9.0,18066.12944225,20615.625286005372,4.0,10.598206666666666,0.669311936835301,,,,1.0,,,,,,,,,423.0,408.73417857582933,873.2871887267037,25.0,6526.227210625001,12739.32901612593,,,,668.0,256.7417766461769,743.8757782703217,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-16,1.0,,,,,,,,,,,,,,,,,,5104.0,33.49678945365471,203.27017196052483,,,,10.0,10763.909938333332,14524.334989007162,,,,,,,,,,,,,,,,450.0,376.53274197995546,754.535959362935,8.0,8694.132632285715,11274.20342206861,,,,708.0,240.67555489250353,688.7664874619167,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-07-17,1.0,,,,,,,,,,,,,,,,,,5082.0,32.910996769730374,170.10852258692913,,,,16.0,10273.819876600002,14802.636631081956,1.0,,,,,,,,,,,,,,,441.0,378.3692875227273,732.479194662851,33.0,4339.86335575,12807.877297069232,,,,791.0,214.137873256962,578.6674398368099,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-18,2.0,16403.001357,0.0,,,,,,,,,,,,,,,,57026.0,3.0260468081543195,56.75870379714615,,,,21.0,7304.25140755,8491.130644614308,1.0,,,,,,1.0,,,,,,,,,428.0,386.94877787353636,827.2934679031393,36.0,3962.5539114571434,6596.232293919509,,,,840.0,196.56708209177592,493.93645177181094,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-07-19,3.0,76229.6807015,59826.67934449999,,,,,,,,,,,,,,,,79522.0,2.0989476050099976,50.236289322054986,,,,18.0,9038.102705294117,9985.012348860248,,,,,,,1.0,,,,,,,,,417.0,398.5247286586539,993.333093980107,10.0,17482.650336666666,20509.850218384734,,,,774.0,215.4957575109961,664.3973354917806,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-20,1.0,,,,,,,,,,,,,,,,,,26723.0,6.378664030162412,97.86849324258324,,,,13.0,13268.227380083334,11737.576652433549,4.0,950.7313849999999,659.9943803146268,,,,,,,,,,,,,432.0,385.80815651044077,855.5453341931948,28.0,4347.7398200740745,13764.575016666508,,,,734.0,228.9644143765348,638.5861081849836,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-07-21,,,,,,,,,,,,,,,,,,,4227.0,40.797767181968766,230.9117647195845,4.0,14448.385482666665,16874.785807320244,5.0,28957.137081999997,17021.713786538363,9.0,20421.351670499997,52508.59326958115,,,,,,,,,,,,,455.0,377.98555272466956,770.4129986038986,40.0,4207.359091769233,17650.686573027957,,,,721.0,237.30986117638892,630.1029517854481,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
M040_A1,2015-07-22,2.0,317.665579,0.0,,,,,,,,,,,,,1.0,,,4753.0,36.08698290193603,214.24468721078793,17.0,6901.4445485,14733.32064373637,9.0,14433.569586125002,19049.946831626654,8.0,10416.881430428573,17397.886331618185,,,,,,,,,,,,,438.0,390.8303052700229,839.6689409167361,43.0,1742.0422757857139,5298.221902893413,,,,696.0,245.08717893812948,706.1590421167767,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-23,2.0,317.665579,0.0,,,,,,,,,,,,,2.0,135545.901885,0.0,4049.0,41.573371227766806,203.31483892831545,13.0,4894.473178166666,14134.97634901059,13.0,11395.634342166668,14344.820348406805,7.0,22131.47722833333,15622.53219222417,,,,,,,,,,,,,426.0,395.9741316588235,852.910675038619,44.0,3139.0577474651163,7146.987561516036,,,,680.0,246.91517541678937,733.2203922429128,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-24,1.0,,,,,,,,,,,,,,,1.0,,,3195.0,53.49961387226048,224.74811445904152,,,,11.0,14322.7366994,14089.790574134602,6.0,30318.953556400003,30061.078060130865,,,,1.0,,,,,,,,,462.0,370.6676084013015,754.0539727982258,30.0,5227.416106344828,10780.2394364995,,,,3742.0,45.65901197620958,292.66526179154806,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-25,2.0,63247.340342,0.0,,,,,,,,,,,,,,,,5360.0,31.938472330845315,196.6649007470316,1.0,,,10.0,15265.51454111111,13266.951100563478,2.0,25706.853521,0.0,,,,1.0,,,,,,,,,473.0,360.78940026906787,707.785594606264,17.0,7216.01940275,11144.114439760404,,,,4930.0,34.07867816088456,228.8123324442601,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-26,5.0,30864.533727249996,28531.831881205642,1.0,,,,,,,,,,,,,,,6068.0,28.109772865007415,178.67467081999337,1.0,,,11.0,15330.992194700002,14220.471065170308,1.0,,,,,,,,,,,,,,,476.0,348.44333043157894,682.4857636265614,21.0,8405.98022345,14639.0337089871,,,,6779.0,25.3067704579522,198.06934515045808,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-27,6.0,23359.1509916,16361.496601230378,1.0,,,,,,,,,,,,,,,5905.0,29.114576389566395,167.76479198911218,1.0,,,12.0,11921.532367363636,14107.970861131682,1.0,,,,,,,,,,,,,,,496.0,345.92334374545453,677.0419018918025,18.0,6822.117723705883,11459.495966636938,,,,10309.0,16.533175874175395,142.08678004933282,,,,,,,2.0,9182.769643,0.0,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-28,3.0,67419.697748,30816.529356000003,,,,,,,,,,,,,,,,6238.0,27.48900757126824,153.10447232977398,3.0,42114.88432,7004.231143000001,8.0,14124.055313000003,17304.9590169881,,,,,,,,,,,,,,,,500.0,343.58505206613233,663.0245014145751,4.0,22928.153259666666,32223.962250639423,,,,5446.0,31.60088460165289,227.8847827660477,,,,,,,2.0,9182.769643,0.0,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-29,4.0,29044.58538266666,15934.683967034864,2.0,14.920761,0.0,,,,,,,,,,,,,5177.0,33.166352202666154,218.25799541875995,2.0,49119.115463,0.0,4.0,28796.516523,19630.220171319193,4.0,3098.018590333333,2190.622436839503,,,,,,,,,,,,,309.0,542.980375737013,2701.3231840529584,20.0,7235.36826131579,15032.917220374558,,,,801.0,212.15896722500003,593.6953939573569,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
M040_A1,2015-07-30,5.0,34146.6620715,16022.252375441542,2.0,14.920761,0.0,,,,,,,,,,,,,4283.0,39.92589526856609,297.8485303460351,,,,3.0,65241.008696499994,23268.820784499996,4.0,3098.018590333333,2190.622436839503,,,,,,,,,,,,,109.0,1571.832025101852,4689.509982888302,26.0,6803.15923856,10016.47336939048,,,,683.0,252.91822213343107,663.8861548620489,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
